Total_Likes,Total_Retweets,Series_Amount,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,Series_Amount_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled
7,75,12000000,176,67,40,0.039772727,0.426136364,0.607954545,0.630681818,112.7443182,0.585227273,0.619318182,0.443181818,0.022727273,0,0.195982374,0.824758918,0.792640663,1.087577434,27.59187192,0.766146539,1.088890177,0.509519764,0.149457895,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.033904089,0.06746746,0,0.114285714,2.086435289,11.20918559,125.5657345,5.39797913,4.967620739,3.998171404,0.036447236,0.260804062,0.392457213,0.353011428,10.71326644,0.377287689,0.345948982,0.434333353,0.020782553,0,0.156468196,0.470823232,0.476977096,0.787092751,1.591035834,0.465478748,0.804067691,1.629582202,0.13889555,0,0,0,0.014178011,0,0,0,0,0,0,0,0,0.533597491,0,0,0.022149216,0.041484785,0,0.067769959
17,75,9000000,176,85,45,0.096590909,0.568181818,0.465909091,0.653409091,120.7159091,0.403409091,0.625,0.494318182,0.011363636,0,0.380660738,2.171479835,0.66674242,1.024996041,27.02758331,0.624993506,1.000714031,0.534492112,0.106295349,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.025183251,0.056901694,0.020408163,0.081632653,2.9038957,11.20918559,118.2584998,5.39797913,5.29325979,4.131618906,0.078757642,0.306209013,0.327666735,0.359876695,11.0077325,0.292178517,0.347676068,0.48346712,0.010861072,0,0.254342934,0.73525988,0.427780914,0.752430483,1.587505564,0.408783584,0.753066875,1.804654844,0.100809112,0,0,0,0.014178011,0,0,0,0,0,0,0,0,0,0.146929699,0,0.018220617,0.03748655,0.015402285,0.055415565
69,160,10250000,206,144,67,0.334951456,0.936893204,0.747572816,0.72815534,111.868932,0.699029126,0.718446602,0.344660194,0.082524272,0,0.789838976,1.985532566,1.106243449,1.009169422,43.81610469,1.015345203,1.006490892,0.4764151,0.27583211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.021269965,0.063074638,0.010204082,0.081632653,4.277757104,15.85299832,121.5098261,5.568371779,6.038630781,4.589444079,0.181455054,0.382831497,0.446678047,0.380929013,10.68006936,0.421723197,0.374081566,0.3391524,0.060738471,0,0.384734177,0.712026235,0.577176177,0.743525591,1.661685124,0.548546623,0.756460313,1.417291324,0.242392558,0,0,0,0.014178011,0,0,0,0,0,0,0,0,0,0,0.045684867,0.016136915,0.039899967,0.008828708,0.055415565
9,0,1000000,175,48,17,0.051428571,0,1.491428571,0.182857143,104.5371429,1.48,0.177142857,0.794285714,0.097142857,0.102857143,0.221504039,0,1.545734105,0.49217189,27.52151808,1.545627872,0.488420933,0.432808827,0.297001988,0.304643861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.017523297,0.074425384,0.027027027,0.081081081,2.311162426,0,74.39312016,5.391821211,4.522760325,3.060890875,0.045979039,0,0.63985995,0.149484368,10.39477888,0.620910216,0.145108265,0.768368628,0.06805515,0.063026341,0.17224907,0,0.681071919,0.415032963,1.590601482,0.677294352,0.416848088,1.169369929,0.258681243,0.218598474,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.013925554,0.043789548,0.018746289,0.055171942
10,73,1600000,190,81,35,0.052631579,0.384210526,1.373684211,0.489473684,121.5473684,1.352631579,0.478947368,0.831578947,0.131578947,0.121052632,0.320991224,0.989234731,1.381028719,0.846652129,27.01607142,1.378930043,0.846454759,0.415382315,0.338925522,0.327050224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.026662651,0.050837567,0,0.011627907,2.407198334,11.06771633,82.22603851,5.480770182,5.22674986,3.848071513,0.046935849,0.244820908,0.616719331,0.304611262,11.03766945,0.597031282,0.298018284,0.80342566,0.082496749,0.068836756,0.226495316,0.520718016,0.646003321,0.648590829,1.587432422,0.642197116,0.659546347,1.079614846,0.290137228,0.229802098,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.018953117,0.034883697,0,0.010951865
87,71,100000,196,147,76,0.443877551,0.362244898,1.290816327,0.515306122,101.7295918,1.198979592,0.510204082,0.25,0.051020408,0,1.003539002,0.886597102,1.927431491,1.229871958,44.29960169,1.896338977,1.225748525,0.445777914,0.220602856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.037026052,0.060644333,0.025,0.075,4.509843927,10.92388137,45.07202141,5.514438544,6.068452736,4.736514774,0.206292455,0.235885265,0.599131995,0.314282313,10.28190158,0.56474199,0.309643736,0.247016654,0.041967924,0,0.427068998,0.490526009,0.749114641,0.862843494,1.663179088,0.739561226,0.880055014,1.239533188,0.198536745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.023348178,0.03897675,0.017788352,0.052397975
66,88,19000000,189,328,150,0.349206349,0.465608466,0.793650794,0.830687831,121.0952381,0.756613757,0.761904762,0.698412698,0.232804233,0.105820106,0.687859697,0.948196651,1.389459525,1.28116887,31.73026994,1.373774566,1.163006271,0.471583592,0.423741025,0.308424254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02767645,0.04629003,0,0.021428571,4.23335285,12.07737295,138.1472751,5.475057799,7.268435471,5.545988886,0.185232316,0.274680347,0.462870213,0.406468286,11.02140785,0.442121015,0.385196659,0.677892101,0.109390952,0.064043808,0.359637462,0.508999451,0.647898874,0.8891809,1.614038618,0.641043903,0.845676365,1.388101301,0.350754994,0.220522759,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.019438597,0.032766618,0,0.019213723
117,118,5500000,166,42,16,0.704819277,0.710843373,1.909638554,0.391566265,131.7289157,1.698795181,0.36746988,0.728915663,0.337349398,0.174698795,1.2322341,1.431507961,1.73317816,0.649233547,52.89972224,1.783662828,0.635249115,0.459256348,0.474235805,0.380858161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.014718604,0.048659817,0,0.024,4.807602584,13.81974616,106.6860572,5.334797919,4.348473651,2.996930038,0.240899461,0.341431568,0.708058242,0.263980491,11.393354,0.656917674,0.251154061,0.706734331,0.123546144,0.081124185,0.461303241,0.623551575,0.716525275,0.523579379,1.686258524,0.721039373,0.521269157,1.315610483,0.385083865,0.254847505,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.012117498,0.033888323,0,0.021247399
5,0,4000000,178,328,117,0.028089888,0,0.320224719,0.005617978,99.63483146,0.308988764,0.005617978,0.258426966,0,0,0.165695769,0,0.513914802,0.074953169,30.79302732,0.509822269,0.074953169,0.451690857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.064394221,0.065984623,0.125,0.125,1.796950354,0,99.7879621,5.410192941,7.268435471,5.247108316,0.026396796,0,0.248075877,0.005580126,10.19628392,0.239167669,0.005579381,0.255247543,0,0,0.136596412,0,0.358744693,0.072750271,1.609229624,0.355802215,0.072892948,1.272505388,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.030537796,0.040961553,0.034188977,0.071061607
17,0,10000000,219,51,26,0.077625571,0,0.319634703,0.050228311,106.5479452,0.310502283,0.050228311,0.351598174,0,0,0.329583872,0,0.540241072,0.238953074,29.36141812,0.537091405,0.238953074,0.497364341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.032033505,0.017468209,0.090909091,0,2.9038957,0,120.8859829,5.634774357,4.602618701,3.518757601,0.065745499,0,0.247720929,0.047348213,10.47435245,0.240074523,0.047293504,0.345878278,0,0,0.230701414,0,0.371472934,0.218460964,1.60145337,0.368966158,0.219739786,1.549089095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.021381737,0.015234902,0.03241905,0
39,36,3200000,206,41,20,0.189320388,0.174757282,0.844660194,0.131067961,78.78640777,0.796116505,0.101941748,0.174757282,0.218446602,0.111650485,0.461262873,0.557471372,1.301086087,0.415910198,46.55668467,1.259959142,0.375202211,0.393289677,0.414198626,0.315703155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.042990506,0.061799876,0.049586777,0.05785124,3.710926915,7.858645551,95.20987194,5.568371779,4.31725886,3.234104833,0.12983384,0.139429087,0.479929745,0.113034881,9.268184593,0.455394979,0.090501555,0.173263729,0.106599716,0.065962266,0.287442726,0.369160823,0.627438786,0.358911661,1.669845644,0.614430804,0.330801698,0.972956615,0.344125381,0.224188564,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.025380803,0.039419965,0.026406771,0.043628098
47,64,7000000,193,1,1,0.243523316,0.331606218,0.637305699,0.455958549,90.60103627,0.580310881,0.404145078,0.393782383,0.020725389,0,0.808658883,0.964951429,0.831074226,1.282647912,51.84161977,0.800407388,1.178091421,0.510680402,0.14283401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.023335398,0.040332325,0.012195122,0.036585366,3.895486478,10.40020957,112.2105087,5.497732433,0.711572489,0.702672319,0.152263131,0.222717105,0.404557518,0.291443998,9.812236298,0.375231315,0.267584852,0.38669638,0.01909879,0,0.388976124,0.513838534,0.490832237,0.889933056,1.683729882,0.478073753,0.854011057,1.637426651,0.133148326,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.017263938,0.029758592,0.010267313,0.030468556
28,31,24000000,170,1160,748,0.164705882,0.182352941,0.276470588,0.382352941,113.2529412,0.270588235,0.382352941,0.664705882,0.005882353,0.035294118,0.529531641,0.602495102,0.624953879,0.821843284,32.66416196,0.613231528,0.821843284,0.509601511,0.076696499,0.18506732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.024467965,0.047911385,0,0.038834951,3.385660438,7.288652021,145.0011864,5.360505841,9.315963422,7.559094379,0.118034575,0.144195698,0.220940558,0.259797422,10.73247373,0.215473956,0.257951218,0.645957728,0.005745479,0.029419584,0.312061656,0.388477565,0.4100136,0.633501393,1.618626918,0.403673634,0.644077094,1.630133795,0.073786313,0.14958937,0,0,0,0,0.006301338,0,0,0,0,0,0,0.533597491,0,0,0.017855908,0.033538474,0,0.03199669
8,45,2000000,212,0,0,0.037735849,0.212264151,0.400943396,0.339622642,97.38679245,0.339622642,0.320754717,0.25,0,0,0.21438895,0.651095006,0.677743018,0.752711276,37.91536365,0.636739212,0.735648404,0.434037585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.039445832,0.068710207,0.0591133,0.083743842,2.205034028,8.775689141,86.21093053,5.599514292,0,0,0.034731613,0.162149119,0.294047139,0.239484513,10.10301865,0.257143559,0.228586657,0.247016654,0,0,0.167934083,0.40823233,0.432331508,0.590546257,1.641236844,0.413823003,0.588606361,1.175892425,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.024211596,0.041914359,0.028445007,0.056336159
83,83,20000000,170,0,0,0.488235294,0.705882353,0.347058824,0.282352941,97.91176471,0.335294118,0.270588235,0.229411765,0,0,0.974456215,2.372542787,0.681642332,0.715207004,48.0111967,0.670106568,0.703133061,0.435502438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.035144341,0.074394586,0.012578616,0.075471698,4.462650319,11.7533029,139.6247996,5.360505841,0,0,0.214186796,0.340345332,0.263917859,0.209676152,10.12492927,0.254651096,0.202057556,0.226883106,0,0,0.421985664,0.757702994,0.433932254,0.566658818,1.673892669,0.42780382,0.567132715,1.18370209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.022637445,0.043779868,0.010535035,0.052619048
4,0,4500000,201,96,40,0.019900498,0,0.701492537,0.074626866,113.2139303,0.686567164,0.074626866,0.661691542,0.069651741,0.114427861,0.172052289,0,0.836927572,0.263444463,25.98305226,0.840397916,0.263444463,0.561226447,0.255194785,0.319125048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013916473,0.0793343,0,0,1.613625319,0,102.2881816,5.541733566,5.462408947,3.998171404,0.019038255,0,0.429684044,0.068432493,10.73100265,0.417135013,0.068317044,0.643098639,0.053603201,0.0668387,0.140875223,0,0.492898619,0.238843211,1.580677439,0.492260573,0.240370512,2.007306364,0.226240565,0.225894263,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.011574668,0.045276607,0,0
7,36,6000000,173,6,2,0.040462428,0.260115607,0.260115607,0.300578035,130.6358382,0.213872832,0.294797688,0.884393064,0.011560694,0,0.225119645,1.037928386,0.58714325,0.700373415,37.52457008,0.488749622,0.698691959,0.320681154,0.10720765,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.125252775,0.057772717,0.023529412,0.076470588,2.086435289,7.858645551,108.6485948,5.379401416,2.095846303,1.122668606,0.037024726,0.188392296,0.210355427,0.219506221,11.35609266,0.177882533,0.21517594,0.852946482,0.01104085,0,0.174417442,0.53405525,0.393247892,0.557092659,1.639716939,0.345344426,0.564175438,0.673402863,0.101630014,0,0,0,0,0,0,0,0.011027341,0,0,0,0.213086335,0,0,0,0.036118044,0.037840989,0.017057942,0.053083872
15,40,15000000,171,5,2,0.14619883,0.233918129,0.093567251,0.532163743,126.005848,0.093567251,0.532163743,0.935672515,0,0,0.898839216,0.746140165,0.329910184,0.849127924,43.01634396,0.329910184,0.849127924,0.362121183,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.039932682,0.048732127,0.040935673,0.035087719,2.785031338,8.281415911,131.530705,5.366840361,1.918378341,1.122668606,0.108392583,0.174382513,0.086202688,0.320381745,11.19584611,0.08594618,0.317463458,0.900890444,0,0,0.407836586,0.443915358,0.257866212,0.650087543,1.659159466,0.257393526,0.661217012,0.835236704,0,0,0,0,0,0,0,0,0.011027341,0,0,0,0,0.533597491,0,0,0.024378736,0.033921911,0.024024753,0.029431835
88,115,25500000,198,8,5,0.626262626,0.696969697,0.166666667,0.661616162,125.1464646,0.156565657,0.631313131,0.787878788,0.005050505,0,2.447772669,1.667573972,0.458977013,1.038175584,42.22941649,0.440041903,1.012826017,0.422050284,0.071066905,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.033460754,0.054986609,0.035714286,0.025510204,4.521308165,13.65863303,146.832834,5.525437457,2.3896329,1.856336749,0.233028964,0.338371201,0.144688535,0.362300205,11.16565949,0.136353381,0.349577701,0.762338295,0.004949355,0,0.553629013,0.665405702,0.330918914,0.759802563,1.656605415,0.320162545,0.760173098,1.113357842,0.068559233,0,0,0,0,0,0,0,0.011027341,0,0,0,0,0,0.146929699,0,0.021970757,0.036690488,0.022281416,0.022417139
31,44,1600000,151,61,37,0.205298013,0.291390728,1.086092715,0.364238411,115.3046358,1.046357616,0.364238411,0.847682119,0.258278146,0.165562914,0.494204827,0.717304249,1.08283823,0.948566945,33.84749983,1.085281827,0.948566945,0.443446267,0.439144261,0.372924721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02806349,0.057068154,0.023622047,0.11023622,3.485192018,8.679574042,82.22603851,5.232677501,4.841102937,3.910379672,0.136922107,0.204072072,0.550234965,0.251373695,10.80935741,0.528129758,0.249654088,0.818540234,0.113744191,0.079441558,0.29967842,0.433475806,0.570598236,0.708886772,1.624170622,0.568745477,0.722090124,1.226702035,0.361359478,0.251310233,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.019620496,0.037554651,0.017104861,0.066437375
8,1,10000000,236,162,87,0.033898305,0.004237288,0.118644068,0,89.42372881,0.110169492,0,0.144067797,0,0,0.181352056,0.065094455,0.33693213,0,33.95075452,0.327047353,0,0.351904816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.032908396,0.299656421,0.02173913,0.760869565,2.205034028,0.79486781,120.8859829,5.716009066,6.209658142,4.895313221,0.031457708,0.004211964,0.107054314,0,9.760282291,0.099756901,0,0.143042351,0,0,0.147030221,0.061402307,0.262150913,0,1.624640793,0.255642142,0,0.793167016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.02174545,0.06485278,0.016126383,0.105345502
7,2,6800000,161,97,31,0.043478261,0.01242236,0.366459627,0.267080745,107.8757764,0.366459627,0.260869565,0.776397516,0.02484472,0,0.204567412,0.111106798,0.648936062,0.704962446,25.8606259,0.648936062,0.7028668,0.432653951,0.156137382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.014644941,0.029556645,0,0,2.086435289,1.368679176,111.5322834,5.301797313,5.476893659,3.712793354,0.039529712,0.012206949,0.275016232,0.201175257,10.52633616,0.272262142,0.196616419,0.751526255,0.02253487,0,0.161871325,0.100774797,0.420304684,0.560059401,1.579850848,0.418990189,0.566955582,1.16854965,0.144656218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.012068138,0.0235582,0,0
49,46,36000000,188,131,63,0.260638298,0.244680851,1.063829787,0.95212766,114.0638298,1.037234043,0.946808511,0.70212766,0.026595745,0.170212766,0.612825155,0.632221619,1.546488246,1.061149485,41.58717627,1.53521822,1.063412138,0.481303649,0.161328397,0.376823137,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.031314265,0.049189769,0.007042254,0.042253521,3.936824447,8.870530703,157.6851359,5.469315758,5.902430368,4.517972406,0.158467703,0.180239424,0.544384009,0.432580537,10.76297362,0.525776419,0.425774097,0.681407662,0.023962086,0.080315631,0.338566041,0.400690013,0.681223504,0.772560295,1.65446808,0.675219852,0.789503321,1.447280141,0.149109296,0.253054847,0,0,0,0,0,0,0.011027341,0,0,0,0,0,0.146929699,0,0.021076324,0.034133621,0.006366989,0.034253743
6,1,10000000,194,2,1,0.030927835,0.005154639,0.06185567,0.015463918,96.29896907,0.046391753,0.005154639,0.355670103,0,0,0.201219507,0.071795816,0.262093326,0.123708002,33.58283084,0.234161211,0.071795816,0.490631204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.044141259,0.062978433,0.178571429,0.25,1.952033647,0.79486781,120.8859829,5.50332921,1.145377916,0.702672319,0.028885601,0.005117206,0.058546321,0.01518029,10.05735773,0.044436637,0.005122129,0.349824052,0,0,0.159775918,0.067331066,0.214389992,0.1178694,1.622955735,0.195029493,0.069902187,1.505787408,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.025737487,0.039864065,0.035125309,0.09299297
114,85,9000000,235,0,0,0.642553191,0.842553191,0.263829787,0.825531915,123.4680851,0.221276596,0.791489362,0.753191489,0,0,1.821024493,6.091599396,0.56099177,1.263976239,45.32732382,0.516785003,1.220870816,0.545710179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.021881733,0.052732917,0.016666667,0.027777778,4.781451577,11.88431455,118.2584998,5.71139171,0,0,0.234802306,0.367298304,0.212781291,0.405266411,11.10629216,0.182977761,0.392385341,0.729650647,0,0,0.518548859,0.953640467,0.381245239,0.880408252,1.666275696,0.359202327,0.877409136,1.88771772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.016477276,0.035723327,0.013212541,0.02414006
2,1,4099999,202,783,234,0.00990099,0.004950495,0.618811881,0.064356436,103.9851485,0.613861386,0.064356436,0.415841584,0.059405941,0,0.099255889,0.070359754,1.299920615,0.3320625,31.05803871,1.292691257,0.3320625,0.504059673,0.236970186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.020492528,0.009335283,0,0,1.100562343,0.79486781,100.307242,5.547112725,8.657445961,6.089385659,0.009683682,0.00491596,0.39698006,0.05969934,10.37275151,0.389027973,0.059611849,0.407989881,0.047408887,0,0.088074617,0.066066351,0.627159957,0.294272316,1.610611015,0.622318387,0.296585518,1.593052117,0.211745416,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.015696223,0.008668491,0,0
6,34,9500000,177,125,23,0.033898305,0.192090395,0.988700565,0.344632768,111.0903955,0.915254237,0.338983051,0.327683616,0.225988701,0,0.21047309,0.448918692,1.438072813,0.593417496,32.2923923,1.397499418,0.58222251,0.482620394,0.432753158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017093254,0.048936012,0,0.05,1.952033647,7.636688815,119.5999058,5.404102914,5.835332894,3.384999945,0.031457708,0.150180779,0.523756184,0.241946972,10.6503951,0.49227321,0.237623209,0.322679557,0.108098751,0,0.165531808,0.318040836,0.658608947,0.486015118,1.616823794,0.646315256,0.484418456,1.455436521,0.356973877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.013657142,0.034016414,0,0.039091232
77,73,5000000,186,45,20,0.413978495,0.392473118,0.392473118,0.462365591,112.5322581,0.38172043,0.462365591,0.672043011,0.096774194,0.037634409,1.021719949,0.981861063,0.580537786,0.812858018,49.39921799,0.578431474,0.812858018,0.504008921,0.296448022,0.19082409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.024484928,0.06167302,0,0.063829787,4.387483924,11.06771633,104.5752134,5.457741447,4.438246376,3.234104833,0.200320998,0.248079066,0.289452528,0.294017537,10.7052408,0.28061051,0.291601791,0.652914717,0.06788016,0.031010903,0.430152866,0.518645541,0.390248401,0.627994743,1.677588253,0.388169963,0.63838964,1.592715441,0.258258543,0.153315687,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.017864638,0.039371688,0,0.046854292
15,23,12000000,198,1145,113,0.075757576,0.171717172,0.419191919,0.237373737,86.80808081,0.404040404,0.207070707,0.121212121,0.060606061,0.015151515,0.492912387,1.23436746,0.543569098,0.739884181,38.72961767,0.521987454,0.707143037,0.327200936,0.239211132,0.122465067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.027046615,0.052311064,0.015873016,0.100529101,2.785031338,6.249428431,125.5657345,5.525437457,9.29383945,5.205540403,0.064407348,0.137496687,0.303775111,0.183911098,9.643157266,0.292510157,0.164531072,0.120480607,0.048159543,0.013985338,0.29921125,0.58237097,0.373055409,0.582423901,1.64433051,0.361725264,0.569797843,0.69734814,0.213539721,0.105919421,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.019138536,0.035538553,0.012717058,0.063028053
10,16,30000000,193,34,19,0.051813472,0.21761658,0.466321244,0.357512953,82.49740933,0.424870466,0.331606218,0.21761658,0.21761658,0,0.583996046,2.087737142,0.692335601,0.730052817,39.10324533,0.673766704,0.709963328,0.413698408,0.413698408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029860867,0.04977033,0.037433155,0.042780749,2.407198334,5.146801983,151.8541117,5.497732433,4.077264165,3.179167438,0.046285707,0.16523045,0.327871307,0.248177002,9.444749322,0.303296029,0.234002875,0.215332654,0.106430143,0,0.329791918,0.725116933,0.43828954,0.576165208,1.645718055,0.429308025,0.571669409,1.071209286,0.343776569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.020441011,0.034400061,0.022883809,0.034594997
6,27,6300000,186,103,51,0.032258065,0.14516129,0.510752688,0.52688172,109.5430108,0.478494624,0.516129032,0.709677419,0.23655914,0,0.205419171,0.409882285,0.877584198,0.839451531,28.71595808,0.871202892,0.820189869,0.466861752,0.450773496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.019203055,0.040993413,0,0.073170732,1.952033647,6.791898428,109.764107,5.457741447,5.561034932,4.274467983,0.030041568,0.119993965,0.349324612,0.318488083,10.59098987,0.329733665,0.311781059,0.688549734,0.110078653,0,0.162402074,0.297882934,0.506945595,0.644228424,1.597762703,0.502830231,0.643032137,1.359999918,0.369287754,0,0,0,0,0,0,0,0.011027341,0,0,0,0,0,0.146929699,0,0.014944635,0.030106209,0,0.051530988
3,7,8000000,189,2,2,0.015873016,0.037037037,0.407407407,2.772486772,101.2169312,0.396825397,2.772486772,0.788359788,0.031746032,0.058201058,0.125316216,0.215623055,0.763633635,1.897950926,28.56162671,0.741039003,1.897950926,0.40955601,0.175788857,0.23474509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.046282814,0.069994954,0.028037383,0.065420561,1.389400374,3.192176633,115.3860936,5.475057799,1.145377916,1.122668606,0.015320486,0.035179931,0.2975194,0.599048425,10.2610604,0.28870304,0.58591097,0.762791101,0.02804823,0.043459429,0.1079738,0.179907246,0.466177818,1.172958963,1.596862182,0.455977017,1.208473172,1.050728242,0.161405711,0.180310697,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.026373211,0.042350063,0.019203539,0.047681245
105,167,17000000,180,123,74,0.655555556,0.927777778,1.577777778,0.466666667,123.7722222,1.522222222,0.444444444,0.661111111,0.105555556,0.144444444,1.503523691,1.637652481,1.78433768,0.947799569,34.59887145,1.702628778,0.934875024,0.508738048,0.308125024,0.35252041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.022052138,0.051175085,0.007874016,0.062992126,4.69871179,16.15882583,134.9950245,5.422273213,5.812309352,4.705315821,0.23616178,0.381424192,0.655596472,0.295729952,11.11709095,0.6283201,0.284462564,0.642548041,0.071922619,0.074960401,0.491920001,0.660484942,0.725486242,0.708442531,1.627544573,0.706896691,0.713851706,1.624314524,0.267129078,0.241971135,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.01657109,0.035035007,0.007036575,0.04641362
8,0,10300000,220,136,53,0.036363636,0,0.177272727,0.059090909,98.11818182,0.172727273,0.059090909,0.440909091,0.027272727,0.104545455,0.210555808,0,0.438377892,0.303945277,40.11825711,0.424352118,0.303945277,0.524434108,0.163248468,0.306664591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029265778,0.043298973,0,0.031746032,2.205034028,0,121.6331314,5.639721178,5.956224366,4.318579509,0.033567227,0,0.152620724,0.055142579,10.13352241,0.1484552,0.055068097,0.432145474,0.024508643,0.0636097,0.165582758,0,0.320016679,0.271849135,1.649390447,0.311734471,0.27382505,1.732537055,0.15075117,0.219628809,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.020173696,0.031291066,0,0.027061293
