Unnamed: 0,mean_neg,mean_pos,total_neg,total_pos
61589.5,0.029053094,0.046293646,0.030120482,0.048192771
89181,0.020833333,0.0625,0,0
97057,0,0,0,0
187023.5,0.055555556,0.171875,0,0
186807,0.048324939,0.061950549,0,0
156796.5,0,0.015625,0,0
25611.5,0.028036696,0.06275428,0.046052632,0.098684211
92519.5,0.016485718,0.037738707,0,0.050724638
182686,0.035634921,0.014868841,0,0
18024,0,0,0,0
82932.5,0.007459831,0.088707011,0,0.166666667
40995.5,0.078125,0.0234375,0,0
37982,0.006497286,0.024064429,0,0
39991,0,0.15625,0,0
111010,0.008974359,0.028846154,0,0
116415.5,0.029366319,0.120814637,0,0.1
193638,0.042428027,0.085393689,0.017751479,0.017751479
164558.2,0.017685786,0.022877946,0,0
110208,0.021584897,0.063633357,0,0.121212121
133013,0.002083333,0,0,0
147364,0,0,0,0
4700,0.033035098,0.135074374,0,0.428571429
64578.5,0.018520585,0.06337044,0,0.035714286
135923.5,0.031930527,0.082860711,0,0.068181818
184425,0.002604167,0.013888889,0,0
50010.5,0.030554635,0.062498198,0.009259259,0.101851852
117267,0.015111421,0.050809042,0.008403361,0.058823529
177764,0.032918303,0.070533632,0.034482759,0.062068966
182342,0.042276191,0.081584458,0.164835165,0.318681319
173226.5,0.025499674,0.040355659,0.07,0.04
17658.5,0.057662588,0.069036872,0.055555556,0.166666667
60491.5,0.035643993,0.066407618,0.015625,0.0625
10787,0.046579004,0.145845547,0,0.2
72505,0.037900722,0.053017717,0,0
143447.5,0.039943292,0.036972714,0,0
177866.5,0.045464648,0.063184125,0.016666667,0.066666667
137019,0.021750145,0.055659239,0.007633588,0.076335878
161657.5,0.0125,0.046875,0,0
16739,0.024560394,0.053394504,0.03030303,0.060606061
118372.5,0.0512199,0.075037888,0.016666667,0.016666667
195504.5,0.026560934,0.039943691,0,0.019607843
186621,0.01936604,0.044974397,0,0.058823529
176454.5,0.054480745,0.068386657,0.05,0.05
6791.5,0.051458333,0.094330153,0.041666667,0.125
68110.5,0.032187212,0.052615897,0.007246377,0.050724638
165248,0,0,0,0
192247,0.042857143,0.070952381,0,0
56778,0.041666667,0.125,0,0
119783.5,0.015846461,0.061429599,0,0.222222222
51397,0.054256415,0.05085726,0.042553191,0.042553191
159504.7698,0.011904316,0.042695996,0,0.031746032
45946,0.038854908,0.042566953,0.046511628,0.046511628
122984,0.028025086,0.028258554,0,0.023529412
194490.5,0.031799053,0.054209933,0,0.110169492
180481,0.075113632,0.023456065,0.081081081,0.054054054
115610,0.024255952,0.024702381,0,0
69287,0,0,0,0
140404,0,0,0,0
43226.5,0.023781281,0.045365628,0,0.052631579
113897.5,0.025222722,0.054796755,0.013157895,0.052631579
123224.5,0.072782416,0.062584896,0.06557377,0.040983607
62979,0.039263606,0.057305358,0.058823529,0
1129,0.021329049,0.141005609,0,0.157894737
59860,0.04536745,0.071255548,0.050251256,0.085427136
142847,0.060892447,0.056857733,0.045226131,0.055276382
96575,0.023341837,0.005284864,0.142857143,0
12387.5,0.022081056,0.05655299,0,0.125
74615.5,0.017519015,0.019135527,0,0.033333333
145487,0.013587596,0.049882045,0,0.111111111
196109,0,0.175,0,0
196312.5,0.015488155,0.039884365,0,0.066666667
84043,0.027699926,0.054438915,0,0.021505376
62775.5,0.04401156,0.107872511,0,0.147058824
138291.5,0.080869709,0.158465608,0,0.5
103559,0.02438641,0.06054776,0.066666667,0
93006,0,0.003472222,0,0
136952.5,0,0,0,0
129146.5,0,0.010416667,0,0
10833.5,0.034993085,0.067796173,0.012195122,0.085365854
108370.75,0.071177494,0.06840611,0.052083333,0.020833333
143843,0.048285227,0.045172882,0.036144578,0.024096386
134533,0,0,0,0
173126.5,0.021449498,0.023745582,0,0
119218.5,0.02276811,0.07682531,0.013888889,0.069444444
31420,0,0,0,0
104283,0.018735828,0.072088372,0,0.285714286
43703.5,0.042645529,0.073570826,0.050847458,0.127118644
114413,0.04154454,0.060032237,0.034285714,0.085714286
171503.5,0.010416667,0.026041667,0,0
12178,0.020325119,0.045593661,0,0.057971014
74467.5,0.029219849,0.067207411,0.010416667,0.09375
49669,0.022777292,0.067833969,0,0.032258065
120876.5,0.063842943,0.061834481,0.027777778,0.046296296
96835,0.02969785,0.039841139,0,0.046242775
171116,0.037050646,0.03905647,0.006993007,0.055944056
114200,0.010793067,0.018405696,0,0
78459,0.010934096,0.041278595,0,0
142116,0.039654413,0.109614437,0,0.173913043
28388.5,0.038073625,0.069448785,0.025641026,0.064102564
97662,0.037390211,0.029814172,0.019047619,0.028571429
70720,0.027222165,0.030894952,0,0.020408163
12405,0,0,0,0
82265,0,0,0,0
159062.5,0.011067708,0.025204613,0,0
28092.5,0.011582341,0.028013393,0,0
170917,0.013185895,0.048649969,0.006802721,0.034013605
52067.5,0.061475705,0.13938803,0,0.034482759
161415,0.018521377,0.028813137,0,0.027586207
79402,0.045283299,0.080298467,0.042105263,0.084210526
11946,0.034001376,0.07073386,0,0.064516129
93062.5,0.017156481,0.038377805,0,0
112892,0.001984127,0.036848073,0,0
17726,0.047940794,0.048146643,0.076923077,0.025641026
82867.5,0.04682779,0.042037006,0.02,0.02
186015,0.023096629,0.028216558,0.024390244,0.073170732
177660,0,0,0,0
177653.5,0.001136364,0.000378788,0,0
25039,0.15625,0.0625,0,0
91806,0.02233589,0.0732983,0.137931034,0.034482759
181689.5,0,0,0,0
49062,0.039491203,0.070093024,0.010752688,0.096774194
119883.5,0.028699173,0.071885435,0.038461538,0.065934066
176058.5,0.040214531,0.058243881,0.046875,0.0625
43357,0.013034151,0.037316968,0,0.093333333
104337,0.01815214,0.032113336,0.011494253,0.022988506
167543,0.015622253,0.063694865,0,0.075471698
15506,0.038507496,0.07126313,0.037433155,0.101604278
79081,0.049861178,0.054940347,0.245989305,0.085561497
38105.5,0.031062101,0.044456845,0,0.076923077
98954.5,0.033364226,0.042993446,0.027027027,0.040540541
43056,0.038407622,0.077348681,0.037735849,0.075471698
113235,0.029504293,0.063830002,0.023622047,0.039370079
188,0.041666667,0.135416667,0,0
58690,0.006386703,0.024107241,0,0.043478261
39271.5,0.005608974,0.013321314,0,0
144591.5,0.005608974,0.013321314,0,0
190785.5,0.016981716,0.014447965,0,0
120,0.047679444,0.047174392,0,0
50643,0.039229464,0.092541098,0.009174312,0.100917431
151019,0.0015625,0.005208333,0,0
192967,0.024865664,0.040593826,0.062992126,0.086614173
63229.5,0.002314815,0.021990741,0,0
59364.5,0.032407407,0.048214286,0,0
162824,0.039260615,0.035455306,0,0.037735849
37279,0.037644702,0.058557443,0,0.025157233
103458.5,0.028790634,0.060843338,0.006410256,0.051282051
12645,0.05038798,0.054663709,0.099009901,0.069306931
41884,0.035626226,0.056993592,0,0.054054054
83930,0.029439727,0.056100235,0.007518797,0.052631579
67993.5,0.030517418,0.074053692,0.020833333,0.135416667
34107,0.023837194,0.017618355,0,0
103274.5,0.01606019,0.051504262,0.007352941,0.073529412
2050,0.066571043,0.081712392,0.062992126,0.125984252
96688.5,0.028635357,0.046203799,0.008333333,0.041666667
12121.5,0.034902712,0.033963101,0,0
73745,0.027177466,0.038284872,0.020689655,0.04137931
52554.5,0.036943145,0.02166007,0,0
124135,0.026221171,0.040838283,0.00729927,0.03649635
12698,0,0,0,0
79509,0.019578333,0.039223556,0,0.016806723
150811.5,0.023781568,0.064822739,0,0
1482.5,0.042160606,0.050396154,0.05,0.0375
60621,0.017707244,0.031655495,0.010309278,0.020618557
53126,0.031900137,0.050978542,0,0.108108108
124646.5,0.02484045,0.035345593,0,0.05
32638.5,0.032874229,0.061414767,0.016666667,0.033333333
120308.5,0.030596712,0.043631091,0.027472527,0.049450549
158524,0.013888889,0.034722222,0,0
48150,0.009225223,0.021722629,0,0.01754386
129266,0.022754414,0.039106037,0,0.049382716
154035.5,0.019807821,0.032227622,0.015151515,0.090909091
63067.5625,0.038689389,0.063924781,0.0625,0.114583333
134840.5,0.035239759,0.050113019,0.026315789,0.078947368
7209,0.021212121,0.033333333,0,0
78740.5,0.062321429,0.065005411,0.1,0.3
19157,0.040512986,0.058744454,0.019417476,0.038834951
82594,0.048227381,0.026829534,0.034782609,0.034782609
55612.5,0.01884936,0.046850813,0.045454545,0
127995,0.017047212,0.04750542,0.006711409,0.006711409
114275,0.006696429,0.015625,0,0
130129,0.118042672,0.126816636,0,0
11517.5,0.036484779,0.08364121,0.03164557,0.170886076
73520,0.026551397,0.053372834,0.011695906,0.046783626
144809,0.006944444,0.131448413,0,0.666666667
184211.5,0.024558091,0.054563378,0,0.107142857
124744.5,0.02035797,0.0323377,0,0
33127.5,0,0,0,0
137723.5,0.021354952,0.038965569,0,0.02173913
177147.5,0.045787301,0.088669174,0,0.0625
146546.5,0.013409962,0.091747486,0,0
38078.5,0.007012131,0.032578018,0,0
117111.5,0.026654365,0.05293347,0.015625,0.078125
145790.5,0.036610091,0.072667784,0,0
20852,0.00625,0.021785714,0,0
49426,0,0,0,0
1275,0.026659547,0.115110533,0.026737968,0.101604278
93786,0.057619067,0.065994974,0.063583815,0.075144509
147385.5,0,0.045138889,0,0.25
188903,0.018571048,0.068882361,0,0.086956522
122594.5,0.013113894,0.055743356,0,0.033898305
153470.5,0.03784218,0.060799363,0.029761905,0.125
85770,0.015625,0.03125,0,0
115240,0.013641804,0.040964915,0.008264463,0.107438017
32466,0.00707672,0.034143519,0,0
108269,0.040585957,0.049268759,0.038095238,0.019047619
20592,0.045619613,0.063925819,0.142857143,0
86467.5,0.021749889,0.044624139,0,0.050847458
39842.5,0.048183163,0.02545126,0.107142857,0
110265,0.022028347,0.032350565,0.025974026,0
184721,0.039906345,0.054882391,0.030769231,0.046153846
184538.5,0.055629324,0.05147239,0.076470588,0.047058824
36291,0.023418646,0.02846558,0.008403361,0.008403361
133084.5,0.025056622,0.027947971,0,0.028301887
184912.5,0.017605971,0.014523811,0,0
185584,0.034724743,0.04879312,0.017699115,0.017699115
43168,0.039544649,0.051967979,0.025316456,0.025316456
136348,0.031747855,0.058199533,0.037433155,0.053475936
36171.5,0.014068394,0.038993904,0,0.041666667
99111,0.016307868,0.048232107,0,0.034482759
174395.5,0.005724033,0.012453639,0,0
23095,0.058592535,0.063423359,0.157894737,0.087719298
76140,0.034044532,0.049063906,0.031578947,0.021052632
147259,0.029857019,0.055634837,0,0.063063063
187895,0.03405449,0.053583902,0.023622047,0.039370079
14155,0.05404629,0.078248201,0.039370079,0.086614173
40589.5,0.033068957,0.100066687,0,0.090909091
145458.5,0.004523255,0.04733765,0,0.033333333
45774.5,0.051849983,0.046965236,0.03125,0.046875
116685.5,0.033453171,0.056756976,0.012195122,0.06097561
194595.5,0.025419068,0.042119796,0,0.032608696
133358,0,0.03515625,0,0
172071.5,0.064865451,0.015604849,0.125,0
172024,0.026813928,0.060928552,0.022988506,0.034482759
46878,0.068269101,0.092381007,0.043010753,0.107526882
133789,0.063938508,0.064879446,0.028037383,0.065420561
16416,0.010218254,0.031597222,0,0
80880.5,0.020501402,0.044050853,0,0.035714286
151247,0,0,0,0
122065.1597,0.013107745,0.044324293,0,0.025210084
178181.5,0.02063595,0.038562809,0,0.020547945
48726,0.028076662,0.061063772,0,0.170731707
119726,0.038287352,0.032139873,0.012987013,0.051948052
116541,0.02106804,0.028506586,0,0
169811.5,0.019157677,0.044803912,0,0.133333333
193990,0.020205042,0.031135601,0.015384615,0.061538462
146148,0.027990767,0.041921048,0,0.015037594
44083.5,0.014842614,0.052573368,0,0.097402597
4804,0.034060169,0.030055568,0,0.043478261
54030.5,0.010914467,0.025505891,0.007936508,0.015873016
135454,0.032147829,0.125190462,0.018867925,0.094339623
12592.5,0.147928511,0.031674042,0.25,0
76063,0.013175678,0.033759878,0,0.016949153
146611.5,0.024017779,0.062381754,0.007936508,0.079365079
31036.5,0.023333178,0.096268283,0,0.173913043
100534,0.051094429,0.027884595,0.084210526,0.021052632
174755,0.024084305,0.050396742,0.016260163,0.081300813
195756,0.019222965,0.049409394,0.008,0.056
39329,0.041816355,0.053961313,0.008849558,0.053097345
109235,0.042891347,0.064051544,0.00952381,0.085714286
183758.5,0.024008055,0.081441496,0.008333333,0.158333333
8193,0.00094697,0.00094697,0,0
70040,0.03999537,0.046611431,0.020408163,0.040816327
141222.5,0.034869384,0.086194458,0.029411765,0.088235294
138064,0.017046759,0.031156276,0,0
44448.5,0.026910431,0.081110423,0.009803922,0.019607843
150000.5,0.015904926,0.044589192,0.007575758,0.037878788
156137.3302,0.044270679,0.088710986,0.009433962,0.113207547
38233.5,0.012731481,0.154100529,0,0
99379,0.033259261,0.041255896,0,0.036036036
167972.5,0.03608737,0.056316083,0,0.012820513
144812,0.0125,0.063541667,0,0
184263,0.04256815,0.038463191,0,0
178310,0.041377616,0.040937951,0,0.009345794
25898.5,0.058911773,0.049134253,0.009090909,0.054545455
61057,0.031412561,0.049053723,0.010752688,0.064516129
165956,0.035309248,0.050267556,0.040650407,0.073170732
71735,0,0,0,0
142128.5,0.016071429,0.009821429,0,0
12438,0.11966422,0.099442923,0.285714286,0.285714286
82768,0.02612993,0.071933648,0.01010101,0.050505051
63893,0.064064261,0.054821971,0.089005236,0.073298429
144190,0.051000055,0.064173467,0.044692737,0.145251397
31474.5,0.031919643,0.121354167,0,0.1
100988,0.064246264,0.057288282,0,0.111111111
175645.5,0.048695664,0.068272725,0.014705882,0.080882353
35231.5,0.015340909,0,0,0
114144.5,0.007670455,0.092013889,0,0.25
189636,0.018297243,0.034009305,0,0
190369.5,0.01044062,0.041226004,0,0.057971014
13872,0.136756588,0.027506232,0.333333333,0
43247.5,0.033333333,0.0140625,0,0
20080,0.036145205,0.041952259,0.029126214,0.106796117
121928.5,0.046352002,0.172481578,0.046875,0.5390625
10430,0.004761905,0.001190476,0,0
72320.5,0.026041667,0.0625,0,0
174453.5,0.015393195,0.056199405,0,0
174473.5,0.009106145,0.02640738,0,0
73610,0.083333333,0.003205128,0,0
191133.5,0.023286515,0.061314535,0,0.025316456
190981.5,0.013681093,0.052736825,0,0.054794521
108744,0.076388889,0.180555556,0,0
36657.5,0.041568223,0.05823127,0.022222222,0.088888889
106262.5,0.044887573,0.047588239,0.044776119,0.037313433
53265.5,0.031063255,0.037057237,0,0
124801.5,0.023442407,0.030283764,0.047619048,0.023809524
146338,0.028333333,0.008333333,0,0
187028.5,0.032778163,0.019845546,0,0
138747,0.034424603,0.026388889,0,0
23446,0.035756986,0.063695042,0.019704433,0.103448276
89648,0.054553618,0.055165644,0.034146341,0.07804878
163490.5,0.049348612,0.074136675,0.032967033,0.104395604
8278,0.038801473,0.074792039,0.017699115,0.097345133
105810,0.019772846,0.03432314,0,0.06185567
47062,0.035849866,0.047914543,0.061538462,0.061538462
80660,0.007043651,0.023531746,0,0.142857143
152780.5,0.037012403,0.055603984,0.051470588,0.036764706
176873.5,0.015261026,0.028695364,0,0.041666667
18278.5,0.031843989,0.090496166,0.042857143,0.021428571
49340.5,0.029068105,0.050353034,0.058823529,0.076470588
24685,0.047278537,0.056035712,0.045045045,0.099099099
91248,0.030396657,0.04941422,0.033898305,0.016949153
15069,0.032669096,0.054878478,0.021052632,0.021052632
44315,0.028825457,0.043824466,0.028169014,0.070422535
58466,0.02502383,0.05362757,0,0.048
154408,0.015140796,0.037045597,0,0.108433735
196203.5,0.010652875,0.049077114,0,0.037234043
72526,0.012304151,0.059709218,0,0.086956522
96336,0.003125,0.0828125,0,0
18913.5,0.035855995,0.043488311,0.022727273,0
84306,0.033024377,0.108465314,0.020618557,0.010309278
58365,0,0,0,0
129757.5,0.034860009,0.043828538,0,0.027777778
106107.5,0.001041667,0.033888889,0,0
148965.5,0,0.014136905,0,0
179980,0.007357804,0.012673611,0,0
197375.5,0.027305996,0.062189153,0,0.055555556
109180.5,0.0078125,0.03125,0,0
183685,0.014406966,0.029159209,0,0.066666667
9556.5,0.034087692,0.063142534,0.029850746,0.119402985
37890.5,0.042115342,0.054225156,0.019230769,0.038461538
38493,0,0.071428571,0,0
107885.5,0.045133929,0.031911317,0,0.071428571
182696,0.008461547,0.064492724,0,0
182665,0.018239895,0.052352751,0,0.032258065
17421,0.041300127,0.065688296,0.024242424,0.066666667
82461,0.031787905,0.046608865,0,0.033112583
11737.5,0.025433324,0.048541464,0,0.028301887
110169.5,0.027290747,0.080793597,0.025,0.075
176567,0.023167081,0.052902405,0.00729927,0.058394161
57637,0.056927005,0.067517384,0.105263158,0.021052632
124456.5,0.033658971,0.05444438,0.038461538,0.057692308
19933.5,0.034817216,0.034310426,0.033333333,0.016666667
80305,0.019675738,0.056033362,0,0.060606061
142198,0.014297883,0.037306632,0,0.01459854
118952,0,0,0,0
62823.5,0.009815067,0.027831327,0,0.035714286
29227.5,0.006839156,0.077124764,0,0.111111111
43498.5,0.025975867,0.059120404,0,0.071428571
101501,0.026615588,0.121380471,0,0.272727273
176222,0.017155773,0.060708523,0,0.034782609
159625.5,0.050827419,0.039368085,0.063636364,0.036363636
73161,0,0.125,0,0
8442.5,0.033917642,0.061184516,0.009259259,0.069444444
70256.5,0.050828146,0.040046447,0.063829787,0.042553191
178010.5,0,0,0,0
106954,0.040864367,0.062795491,0.020408163,0.040816327
181803,0.029336572,0.061150627,0,0.025641026
181735.5,0.025692493,0.038202412,0,0.044444444
61675.5,0.00162037,0.005401235,0,0
133165,0.015625,0,0,0
45688.5,0.038960616,0.04890408,0,0
56879.5,0.027133901,0.041701112,0.00862069,0.051724138
127722,0.020975058,0.031494217,0.017094017,0.008547009
191249.5,0.029569567,0.064999453,0,0.083333333
135842.5,0.05476844,0.039476977,0.013513514,0.027027027
13704,0.028460925,0.073148738,0.008695652,0.147826087
77037,0.0199631,0.044062587,0,0.048780488
60556,0.020833333,0.052083333,0,0
64818,0.009722049,0.017426258,0,0
21900.5,0.040621698,0.056187973,0,0.071428571
87318.5,0.019805221,0.043385582,0,0.071428571
15768.5,0.010416667,0.005208333,0,0
45523.5,0.022879019,0.049003156,0.008064516,0.080645161
155864.5,0.026241987,0.113537215,0,0.25
137530.5,0.025858898,0.024690335,0.03125,0
176481.5,0.018998344,0.031674567,0,0
24857,0.065718312,0.103923764,0.085106383,0.234042553
68231,0.019374209,0.061125041,0,0.068493151
189483,0.020014304,0.04583798,0,0.046511628
147166.5,0.032137102,0.019951441,0.023809524,0.023809524
34030.5,0.020081872,0.032411951,0,0.037878788
131886.5,0.035163533,0.03502106,0.045454545,0.007575758
19317.5,0.048484458,0.079382857,0.115384615,0.153846154
38661.5,0.013389323,0.036381062,0,0.075757576
123151,0.02078869,0.029875,0,0
159750,0.032007115,0.056010262,0.007194245,0.071942446
50497,0.026775729,0.044696975,0,0.082568807
121142,0.018489737,0.03488796,0,0.046511628
172300.5,0.01902757,0.034871191,0.011627907,0.063953488
144888.5,0.035049248,0.081310974,0.053333333,0.046666667
89761,0.038460993,0.027467622,0,0
163655,0.019769482,0.057386574,0,0.048780488
118799.5,0.027438605,0.054188312,0.01,0.07
169480.5,0.037524812,0.087853255,0,0.125
115474,0,0,0,0
150540,0,0,0,0
185209,0,0,0,0
28241.5,0.026445893,0.058248738,0.009433962,0.113207547
133316,0.071200043,0.051112928,0.108433735,0.012048193
171929.5,0.076448933,0.078872311,0.323529412,0.147058824
21613,0.026824092,0.088014071,0,0.146853147
82177,0.03488241,0.068641715,0.075144509,0.202312139
106003,0.02464488,0.078292524,0,0.129032258
25062.5,0.023386186,0.019408354,0,0
91881.5,0.021723491,0.117122775,0.016393443,0.286885246
8782.5,0.029852581,0.062711001,0,0.1
70786.5,0.034520266,0.029798839,0,0.011904762
90037.5,0.00570513,0.016295555,0,0
163733.5,0.005186481,0.01514558,0,0
34570,0.033476567,0.070000992,0.007633588,0.152671756
131083.5,0.024644745,0.055086361,0.008196721,0.040983607
69442,0.009271284,0.025505051,0,0
125265.5,0.065364583,0.049479167,0,0
95898.5,0.020066058,0.040160081,0.016129032,0.016129032
41196,0.032142549,0.045140111,0.029585799,0.035502959
108041.5,0.008786526,0.044791667,0,0
189614.5,0.030934343,0.012184343,0,0
49687.5,0.011783234,0.062179233,0,0
98163.5,0.02710748,0.050664444,0.011627907,0.023255814
156546.5,0.014019806,0.018425513,0,0
6641,0,0.25,0,0.333333333
34502,0.0075,0.026785714,0,0
83267,0.03069476,0.077803031,0,0.128205128
157812.5,0.025285893,0.076717615,0.01369863,0.068493151
197491,0.027318612,0.042461854,0,0
43883.5,0.024408911,0.046053686,0,0
149681,0.044733643,0.027987769,0.153846154,0
191335.5,0.028340846,0.073911046,0.016129032,0.120967742
10077.5,0,0.104166667,0,0.5
63191,0.045213226,0.036055125,0.014084507,0.070422535
50201,0.043696265,0.068210677,0.057416268,0.114832536
121291,0.039377117,0.059584844,0.043165468,0.086330935
114293,0.005896008,0.012894364,0,0
147374,0.040829967,0.055623488,0.052631579,0
164915,0.3125,0,1,0
40014,0.042792789,0.050989273,0.04,0
33554.5,0.033456673,0.152487788,0,0.214285714
120474.5,0.030002012,0.04496838,0.018181818,0.018181818
143047,0.028174339,0.050047603,0.016260163,0.056910569
16892.5,0.018984449,0.108610003,0,0.2
69064,0.025808859,0.034481996,0.018348624,0.009174312
114079.5,0.053146407,0.035302733,0.05,0
189431.5,0.033566694,0.053630614,0,0.016666667
189548.023,0.026212741,0.043441244,0.011494253,0.045977011
12294,0.048403408,0.063910979,0.030674847,0.055214724
40462,0.040690084,0.049977981,0.020979021,0.111888112
112030,0,0,0,0
54772.5,0.029481513,0.061571593,0.00862069,0.103448276
31489.5,0.039945989,0.089433117,0,0.15
101047.5,0.018296623,0.048797599,0,0.063636364
36604.5,0.016136105,0.065413224,0,0.0625
111447.5,0.021971582,0.058602012,0,0.107843137
31785.5,0.049312148,0.062581069,0.027777778,0
101353.5,0.052746953,0.074815736,0.073770492,0.12295082
17785,0.1625,0.0125,0,0
83162.5,0.037484549,0.049143828,0.014705882,0.029411765
133998.5,0.009788876,0.044487847,0,0
165195,0.030224663,0.101559696,0,0.021276596
41347.5,0.031224051,0.059412408,0.03030303,0.045454545
123735.5,0.027067449,0.069100347,0.031746032,0.063492063
122384.5,0.049891759,0.045711996,0,0.071428571
12404,0,0,0,0
74841.5,0.025113674,0.091479966,0,0.111111111
101,0.02806661,0.066212897,0.043478261,0.130434783
58542.5,0.045216046,0.029774753,0.035714286,0.035714286
100485,0,0,0,0
179246.5,0.021783711,0.121020299,0,0.125
179128.5,0.041044042,0.05160376,0.03030303,0.015151515
87783,0.016965171,0.062464569,0,0.142857143
160836,0.017025445,0.073031544,0.021276596,0.085106383
171309.5,0.044270833,0.03125,0,0
183617.5,0.015451389,0.009722222,0,0
48791.5,0.002206486,0.001616379,0,0
147445.5,0.016600301,0.02330344,0,0
197704,0.008470235,0.019306262,0.010526316,0.010526316
45715.5,0.031215937,0.043254542,0,0.043478261
55730,0.049433463,0.073495297,0.058823529,0.117647059
126260,0.038762673,0.061878309,0.02739726,0.04109589
144473,0.023618136,0.05321756,0.02259887,0.04519774
41734,0.022706392,0.03815482,0.028985507,0.028985507
111975,0.037893211,0.06680304,0.030927835,0.051546392
48191.5,0.006051587,0.021993506,0,0
130492.1887,0.035811997,0.054342264,0.028301887,0.047169811
120033.5,0.017296164,0.063033729,0,0.083333333
184440,0.021129743,0.034828349,0,0.074074074
148459.5,0.02395174,0.043602306,0.046875,0.03125
45303.5,0.149266574,0.072146195,0.303921569,0.088235294
116058.5,0.233127153,0.057861061,0.466101695,0.076271186
15601,0.153231838,0.00667735,0.333333333,0
78969.5,0.046735836,0.016589506,0,0
150576.5,0.018581498,0.049196445,0,0.027777778
2257.5,0.037861194,0.071752888,0.018181818,0.127272727
32014,0.035036518,0.058434183,0.044247788,0.115044248
1042,0.037675035,0.076094337,0.04516129,0.135483871
27382,0.062248842,0.078068069,0.117647059,0.058823529
40980.5,0.038425926,0.036152278,0.0625,0
150653.6829,0.025201135,0.023945332,0,0.036585366
192474,0.023598105,0.036176522,0,0.019417476
184288.5,0,0,0,0
78039.5,0.015625,0.006944444,0,0
149108.5,0,0.003472222,0,0
190290,0.030376165,0.064104302,0,0
1414.5,0.048812872,0.077943465,0.071428571,0.125
60753.5,0.034757835,0.052342211,0.011904762,0.053571429
71076,0.025900565,0.032138349,0.009708738,0.019417476
10415,0.052814095,0.036951527,0,0.034482759
31528.5,0.031915775,0.059817292,0.017241379,0.086206897
99184,0.008928571,0,0,0
62434,0.019672822,0.031576743,0,0
62381,0.012202381,0.002083333,0,0
117425,0.039251721,0.040565684,0.03030303,0.03030303
21908.5,0,0,0,0
87499.5,0.015668572,0.033830436,0,0
160969.5,0.042321026,0.078029115,0,0.040540541
23912,0.114704365,0.128625,0.2,0
126367.5,0.012400617,0.037385885,0.014084507,0.035211268
156618.5,0.015605459,0.036156704,0.00877193,0.01754386
135677,0.014595127,0.094706682,0,0.076923077
131975,0.004012346,0.006944444,0,0
180616,0.024805169,0.037718292,0.016260163,0.040650407
104013,0.036793821,0.058117871,0.026548673,0.044247788
1953.5,0.098760371,0.063690786,0.075,0.175
101788,0.019638843,0.05303054,0.00621118,0.062111801
170755,0.015766763,0.049589835,0.005649718,0.011299435
171011.5,0.022891041,0.074443873,0,0
42256.31373,0.026721714,0.02711043,0,0
141546,0,0,0,0
137269,0,0,0,0
176385,0,0,0,0
209.5,0.063759193,0.075102978,0.125,0.15
58617.5,0.015045825,0.035063114,0,0.040983607
130638,0.012997659,0.026605198,0,0.02247191
123608,0.023157458,0.039509884,0.018018018,0.018018018
97280,0.010218254,0.110813492,0,0
1179.5,0.0647,0.139779167,0,0.5
65361.5,0.002678571,0.00625,0,0
143340,0.018889021,0.025481019,0,0
163343,0.025856125,0.04939838,0,0.03539823
179511.5,0.0247693,0.041231349,0.026785714,0.044642857
160516,0.046742541,0.079152704,0.037037037,0.037037037
180314,0.040000572,0.061941964,0,0
84775,0.047793787,0.028526107,0,0.04109589
9915.5,0.022679501,0.030540055,0,0
38174.5,0.035434454,0.055161541,0.008928571,0.026785714
65742,0.054166667,0.09077381,0,0
128928,0.078125,0.015625,0,0
57971,0.029959387,0.031667946,0.015873016,0.031746032
167017.5,0.029546012,0.042987494,0.0125,0.0375
67571.5,0.019599934,0.044478859,0.007042254,0.049295775
143553,0.027032718,0.060641083,0.024539877,0.049079755
25429,0.004166667,0.045833333,0,0
92044,0.032967929,0.041733594,0,0.025641026
166325.5,0.021779736,0.05096463,0.015151515,0.007575758
90891.5,0.041098743,0.061286916,0,0.064516129
18152,0.04289345,0.054800167,0.050505051,0.080808081
83588,0.020284379,0.051531203,0.008849558,0.061946903
119394,0.059523644,0.078942112,0.056994819,0.088082902
125558.5,0.005208333,0.041666667,0,0
144603.5,0.013999369,0.082892992,0,0.090909091
164089.5,0.053301504,0.047590009,0.098765432,0.037037037
124750,0.003720238,0.099553571,0,0.142857143
94925,0.045077688,0.074269192,0.153846154,0
85732,0.011225566,0.026521072,0,0.013333333
65301.5,0.021916939,0.062714066,0.00862069,0.034482759
136727,0.01990677,0.032721327,0,0.006622517
75695.5,0.030434454,0.051155902,0.016483516,0.049450549
29654.22727,0.02465654,0.073223486,0,0.136363636
134398.3061,0.012497667,0.022367027,0,0.040816327
40989.5,0.00625,0.013020833,0,0
97284.5,0.019965278,0.017881944,0,0
171558.5,0.026657217,0.049310836,0.009433962,0.028301887
167723,0.09375,0.072916667,0,0
32856.5,0.030160199,0.061768591,0.007462687,0.082089552
102063.5,0.042853713,0.051857605,0.050632911,0.069620253
3338,0.030228686,0.088640167,0.052631579,0.052631579
98232.5,0.015844891,0.040022577,0.035714286,0.035714286
65011,0.019313823,0.017030423,0,0
44.5,0.041400514,0.045465195,0.155555556,0.088888889
94029.5,0.042066554,0.033731107,0.0625,0.026785714
153362,0,0,0,0
55547,0.024508861,0.046689431,0,0.100917431
